"AVARE","AVARE","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3504503
"AVEIRO","AVEIRO","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1501006
"AVELINO LOPES","AVELINO LOPES","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201101
"AVELINOPOLIS","AVELINOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5202809
"AXIXA","AXIXA","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101103
"AXIXA DO TOCANTINS","AXIXA DO TOCANTINS","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1702901
"BABACULANDIA","BABACULANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1703008
"BACABAL","BACABAL","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101202
"BACABEIRA","BACABEIRA","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101251
"BACURI","BACURI","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101301
"BACURITUBA","BACURITUBA","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101350
"BADY BASSITT","BADY BASSITT","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3504602
"BAEPENDI","BAEPENDI","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3104908
"BAGE","BAGE","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301602
"BAGRE","BAGRE","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1501105
"BAIA DA TRAICAO","BAIA DA TRAICAO","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2501401
"BAIA FORMOSA","BAIA FORMOSA","https://servicodados.ibge.gov.br/api/v2/malhas/24?resolucao=5&formato=application/vnd.geo+json",24,2401404
"BAIANOPOLIS","BAIANOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2902500
"BAIAO","BAIAO","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1501204
"BAIXA GRANDE","BAIXA GRANDE","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2902609
"BAIXA GRANDE DO RIBEIRO","BAIXA GRANDE DO RIBEIRO","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201150
"BAIXIO","BAIXIO","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2301802
"BAIXO GUANDU","BAIXO GUANDU","https://servicodados.ibge.gov.br/api/v2/malhas/32?resolucao=5&formato=application/vnd.geo+json",32,3200805
"BALBINOS","BALBINOS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3504701
"BALDIM","BALDIM","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3105004
"BALIZA","BALIZA","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5203104
"BALNEARIO ARROIO DO SILVA","BALNEARIO ARROIO DO SILVA","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4201950
"BALNEARIO BARRA DO SUL","BALNEARIO BARRA DO SUL","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4202057
"BALNEARIO CAMBORIU","BALNEARIO CAMBORIU","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4202008
"BALNEARIO GAIVOTA","BALNEARIO GAIVOTA","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4202073
"BALNEARIO PICARRAS","BALNEARIO PICARRAS","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4212809
"BALNEARIO PINHAL","BALNEARIO PINHAL","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301636
"BALNEARIO RINCAO","BALNEARIO RINCAO","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4220000
"BALSA NOVA","BALSA NOVA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4102307
"BALSAMO","BALSAMO","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3504800
"BALSAS","BALSAS","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101400
"BAMBUI","BAMBUI","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3105103
"BANABUIU","BANABUIU","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2301851
"BANANAL","BANANAL","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3504909
"BANANEIRAS","BANANEIRAS","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2501500
"BANDEIRA","BANDEIRA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3105202
"BANDEIRA DO SUL","BANDEIRA DO SUL","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3105301
"BANDEIRANTE","BANDEIRANTE","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4202081
"BANDEIRANTES(PR)","BANDEIRANTES(PR)","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4102406
"BANDEIRANTES(MS)","BANDEIRANTES(MS)","https://servicodados.ibge.gov.br/api/v2/malhas/50?resolucao=5&formato=application/vnd.geo+json",50,5001508
"BANDEIRANTES DO TOCANTINS","BANDEIRANTES DO TOCANTINS","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1703057
"BANNACH","BANNACH","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1501253
"BANZAE","BANZAE","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2902658
"BARAO","BARAO","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301651
"BARAO DE ANTONINA","BARAO DE ANTONINA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505005
"BARAO DE COCAIS","BARAO DE COCAIS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3105400
"BARAO DE COTEGIPE","BARAO DE COTEGIPE","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301701
"BARAO DE GRAJAU","BARAO DE GRAJAU","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101509
"BARAO DE MELGACO","BARAO DE MELGACO","https://servicodados.ibge.gov.br/api/v2/malhas/51?resolucao=5&formato=application/vnd.geo+json",51,5101605
"BARAO DE MONTE ALTO","BARAO DE MONTE ALTO","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3105509
"BARAO DO TRIUNFO","BARAO DO TRIUNFO","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301750
"BARAUNA(RN)","BARAUNA(RN)","https://servicodados.ibge.gov.br/api/v2/malhas/24?resolucao=5&formato=application/vnd.geo+json",24,2401453
"BARAUNA(PB)","BARAUNA(PB)","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2501534
"BARBACENA","BARBACENA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3105608
"BARBALHA","BARBALHA","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2301901
"BARBOSA","BARBOSA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505104
"BARBOSA FERRAZ","BARBOSA FERRAZ","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4102505
"BARCARENA","BARCARENA","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1501303
"BARCELONA","BARCELONA","https://servicodados.ibge.gov.br/api/v2/malhas/24?resolucao=5&formato=application/vnd.geo+json",24,2401503
"BARCELOS","BARCELOS","https://servicodados.ibge.gov.br/api/v2/malhas/13?resolucao=5&formato=application/vnd.geo+json",13,1300409
"BARIRI","BARIRI","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505203
"BARRA","BARRA","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2902708
"BARRA BONITA(SP)","BARRA BONITA(SP)","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505302
"BARRA BONITA(SC)","BARRA BONITA(SC)","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4202099
"BARRA DA ESTIVA","BARRA DA ESTIVA","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2902807
"BARRA D'ALCANTARA","BARRA D'ALCANTARA","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201176
"BARRA DE GUABIRABA","BARRA DE GUABIRABA","https://servicodados.ibge.gov.br/api/v2/malhas/26?resolucao=5&formato=application/vnd.geo+json",26,2601300
"BARRA DE SANTA ROSA","BARRA DE SANTA ROSA","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2501609
"BARRA DE SANTANA","BARRA DE SANTANA","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2501575
"BARRA DE SANTO ANTONIO","BARRA DE SANTO ANTONIO","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2700508
"BARRA DE SAO FRANCISCO","BARRA DE SAO FRANCISCO","https://servicodados.ibge.gov.br/api/v2/malhas/32?resolucao=5&formato=application/vnd.geo+json",32,3200904
"BARRA DE SAO MIGUEL(PB)","BARRA DE SAO MIGUEL(PB)","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2501708
"BARRA DE SAO MIGUEL(AL)","BARRA DE SAO MIGUEL(AL)","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2700607
"BARRA DO BUGRES","BARRA DO BUGRES","https://servicodados.ibge.gov.br/api/v2/malhas/51?resolucao=5&formato=application/vnd.geo+json",51,5101704
"BARRA DO CHAPEU","BARRA DO CHAPEU","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505351
"BARRA DO CHOCA","BARRA DO CHOCA","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2902906
"BARRA DO CORDA","BARRA DO CORDA","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101608
"BARRA DO GARCAS","BARRA DO GARCAS","https://servicodados.ibge.gov.br/api/v2/malhas/51?resolucao=5&formato=application/vnd.geo+json",51,5101803
"BARRA DO GUARITA","BARRA DO GUARITA","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301859
"BARRA DO JACARE","BARRA DO JACARE","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4102703
"BARRA DO MENDES","BARRA DO MENDES","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2903003
"BARRA DO OURO","BARRA DO OURO","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1703073
"BARRA DO PIRAI","BARRA DO PIRAI","https://servicodados.ibge.gov.br/api/v2/malhas/33?resolucao=5&formato=application/vnd.geo+json",33,3300308
"BARRA DO QUARAI","BARRA DO QUARAI","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301875
"BARRA DO RIBEIRO","BARRA DO RIBEIRO","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301909
"BARRA DO RIO AZUL","BARRA DO RIO AZUL","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301925
"BARRA DO ROCHA","BARRA DO ROCHA","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2903102
"BARRA DO TURVO","BARRA DO TURVO","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505401
"BARRA DOS COQUEIROS","BARRA DOS COQUEIROS","https://servicodados.ibge.gov.br/api/v2/malhas/28?resolucao=5&formato=application/vnd.geo+json",28,2800605
"BARRA FUNDA","BARRA FUNDA","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301958
"BARRA LONGA","BARRA LONGA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3105707
"BARRA MANSA","BARRA MANSA","https://servicodados.ibge.gov.br/api/v2/malhas/33?resolucao=5&formato=application/vnd.geo+json",33,3300407
"BARRA VELHA","BARRA VELHA","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4202107
"BARRACAO(PR)","BARRACAO(PR)","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4102604
"BARRACAO(RS)","BARRACAO(RS)","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4301800
"BARRAS","BARRAS","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201200
"BARREIRA","BARREIRA","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2301950
"BARREIRAS","BARREIRAS","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2903201
"BARREIRAS DO PIAUI","BARREIRAS DO PIAUI","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201309
"BARREIRINHA","BARREIRINHA","https://servicodados.ibge.gov.br/api/v2/malhas/13?resolucao=5&formato=application/vnd.geo+json",13,1300508
"BARREIRINHAS","BARREIRINHAS","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101707
"BARREIROS","BARREIROS","https://servicodados.ibge.gov.br/api/v2/malhas/26?resolucao=5&formato=application/vnd.geo+json",26,2601409
"BARRETOS","BARRETOS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505500
"BARRINHA","BARRINHA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505609
"BARRO","BARRO","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2302008
"BARRO ALTO(BA)","BARRO ALTO(BA)","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2903235
"BARRO ALTO(GO)","BARRO ALTO(GO)","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5203203
"BARRO DURO","BARRO DURO","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201408
"BARRO PRETO","BARRO PRETO","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2903300
"BARROCAS","BARROCAS","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2903276
"BARROLANDIA","BARROLANDIA","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1703107
"BARROQUINHA","BARROQUINHA","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2302057
"BARROS CASSAL","BARROS CASSAL","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4302006
"BARROSO","BARROSO","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3105905
"BARUERI","BARUERI","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505708
"BASTOS","BASTOS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505807
"BATAGUASSU","BATAGUASSU","https://servicodados.ibge.gov.br/api/v2/malhas/50?resolucao=5&formato=application/vnd.geo+json",50,5001904
"BATALHA(PI)","BATALHA(PI)","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201507
"BATALHA(AL)","BATALHA(AL)","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2700706
"BATATAIS","BATATAIS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3505906
"BATAYPORA","BATAYPORA","https://servicodados.ibge.gov.br/api/v2/malhas/50?resolucao=5&formato=application/vnd.geo+json",50,5002001
"BATURITE","BATURITE","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2302107
"BAURU","BAURU","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3506003
"BAYEUX","BAYEUX","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2501807
"BEBEDOURO","BEBEDOURO","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3506102
"BEBERIBE","BEBERIBE","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2302206
"BELA CRUZ","BELA CRUZ","https://servicodados.ibge.gov.br/api/v2/malhas/23?resolucao=5&formato=application/vnd.geo+json",23,2302305
"BELA VISTA","BELA VISTA","https://servicodados.ibge.gov.br/api/v2/malhas/50?resolucao=5&formato=application/vnd.geo+json",50,5002100
"BELA VISTA DA CAROBA","BELA VISTA DA CAROBA","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4102752
"BELA VISTA DE GOIAS","BELA VISTA DE GOIAS","https://servicodados.ibge.gov.br/api/v2/malhas/52?resolucao=5&formato=application/vnd.geo+json",52,5203302
"BELA VISTA DE MINAS","BELA VISTA DE MINAS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106002
"BELA VISTA DO MARANHAO","BELA VISTA DO MARANHAO","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101772
"BELA VISTA DO PARAISO","BELA VISTA DO PARAISO","https://servicodados.ibge.gov.br/api/v2/malhas/41?resolucao=5&formato=application/vnd.geo+json",41,4102802
"BELA VISTA DO PIAUI","BELA VISTA DO PIAUI","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201556
"BELA VISTA DO TOLDO","BELA VISTA DO TOLDO","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4202131
"BELAGUA","BELAGUA","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101731
"BELEM(PA)","BELEM(PA)","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1501402
"BELEM(PB)","BELEM(PB)","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2501906
"BELEM(AL)","BELEM(AL)","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2700805
"BELEM DE MARIA","BELEM DE MARIA","https://servicodados.ibge.gov.br/api/v2/malhas/26?resolucao=5&formato=application/vnd.geo+json",26,2601508
"BELEM DO BREJO DO CRUZ","BELEM DO BREJO DO CRUZ","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2502003
"BELEM DO PIAUI","BELEM DO PIAUI","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201572
"BELEM DO SAO FRANCISCO","BELEM DO SAO FRANCISCO","https://servicodados.ibge.gov.br/api/v2/malhas/26?resolucao=5&formato=application/vnd.geo+json",26,2601607
"BELFORD ROXO","BELFORD ROXO","https://servicodados.ibge.gov.br/api/v2/malhas/33?resolucao=5&formato=application/vnd.geo+json",33,3300456
"BELMIRO BRAGA","BELMIRO BRAGA","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106101
"BELMONTE(BA)","BELMONTE(BA)","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2903409
"BELMONTE(SC)","BELMONTE(SC)","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4202156
"BELO CAMPO","BELO CAMPO","https://servicodados.ibge.gov.br/api/v2/malhas/29?resolucao=5&formato=application/vnd.geo+json",29,2903508
"BELO HORIZONTE","BELO HORIZONTE","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106200
"BELO JARDIM","BELO JARDIM","https://servicodados.ibge.gov.br/api/v2/malhas/26?resolucao=5&formato=application/vnd.geo+json",26,2601706
"BELO MONTE","BELO MONTE","https://servicodados.ibge.gov.br/api/v2/malhas/27?resolucao=5&formato=application/vnd.geo+json",27,2700904
"BELO ORIENTE","BELO ORIENTE","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106309
"BELO VALE","BELO VALE","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106408
"BELTERRA","BELTERRA","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1501451
"BENEDITINOS","BENEDITINOS","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201606
"BENEDITO LEITE","BENEDITO LEITE","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101806
"BENEDITO NOVO","BENEDITO NOVO","https://servicodados.ibge.gov.br/api/v2/malhas/42?resolucao=5&formato=application/vnd.geo+json",42,4202206
"BENEVIDES","BENEVIDES","https://servicodados.ibge.gov.br/api/v2/malhas/15?resolucao=5&formato=application/vnd.geo+json",15,1501501
"BENJAMIN CONSTANT","BENJAMIN CONSTANT","https://servicodados.ibge.gov.br/api/v2/malhas/13?resolucao=5&formato=application/vnd.geo+json",13,1300607
"BENJAMIN CONSTANT DO SUL","BENJAMIN CONSTANT DO SUL","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4302055
"BENTO DE ABREU","BENTO DE ABREU","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3506201
"BENTO FERNANDES","BENTO FERNANDES","https://servicodados.ibge.gov.br/api/v2/malhas/24?resolucao=5&formato=application/vnd.geo+json",24,2401602
"BENTO GONCALVES","BENTO GONCALVES","https://servicodados.ibge.gov.br/api/v2/malhas/43?resolucao=5&formato=application/vnd.geo+json",43,4302105
"BEQUIMAO","BEQUIMAO","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101905
"BERILO","BERILO","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106507
"BERIZAL","BERIZAL","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106655
"BERNARDINO BATISTA","BERNARDINO BATISTA","https://servicodados.ibge.gov.br/api/v2/malhas/25?resolucao=5&formato=application/vnd.geo+json",25,2502052
"BERNARDINO DE CAMPOS","BERNARDINO DE CAMPOS","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3506300
"BERNARDO DO MEARIM","BERNARDO DO MEARIM","https://servicodados.ibge.gov.br/api/v2/malhas/21?resolucao=5&formato=application/vnd.geo+json",21,2101939
"BERNARDO SAYAO","BERNARDO SAYAO","https://servicodados.ibge.gov.br/api/v2/malhas/17?resolucao=5&formato=application/vnd.geo+json",17,1703206
"BERTIOGA","BERTIOGA","https://servicodados.ibge.gov.br/api/v2/malhas/35?resolucao=5&formato=application/vnd.geo+json",35,3506359
"BERTOLINIA","BERTOLINIA","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201705
"BERTOPOLIS","BERTOPOLIS","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106606
"BERURI","BERURI","https://servicodados.ibge.gov.br/api/v2/malhas/13?resolucao=5&formato=application/vnd.geo+json",13,1300631
"BETANIA","BETANIA","https://servicodados.ibge.gov.br/api/v2/malhas/26?resolucao=5&formato=application/vnd.geo+json",26,2601805
"BETANIA DO PIAUI","BETANIA DO PIAUI","https://servicodados.ibge.gov.br/api/v2/malhas/22?resolucao=5&formato=application/vnd.geo+json",22,2201739
"BETIM","BETIM","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106705
"BEZERROS","BEZERROS","https://servicodados.ibge.gov.br/api/v2/malhas/26?resolucao=5&formato=application/vnd.geo+json",26,2601904
"BIAS FORTES","BIAS FORTES","https://servicodados.ibge.gov.br/api/v2/malhas/31?resolucao=5&formato=application/vnd.geo+json",31,3106804
